"","num","title","content"
"122",159,"너네들 차이면 어떻게 하냐 ㅋㅋㅋㅋㅋㅋㅋㅋ 갑자기 더좋아지는데 미친거지?","         나는 일단 내 이야기도 남들한테 잘안하고 더더군다나 내 고민을 가족이 아닌 타인에게 이야기하는건 나중에 내 흠이되어 돌아온다고 배웠음그래서 걍 내 이야기 안하고 (조난 빨리 잊어버리기도 하지만ㅋㅋㅋㅋㅋㅋㅋ) 걍 뭐 수박 겉핥기식으로 그냥 뭐 ㅈㅐ밌는 일? 그런거 위주로 이야기하거든그랬더니 IXFJ 한테 존나 대차게 까였다왜 너는 니만 생각하고 자기한테는 이야기안해주냐면서ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ시발 근데 나는 갑자기 까이고 나니까 무슨 근자감이 생긴건진 모르겠는데 더좋아지고 다시 만나고싶어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 약간 자의식 과잉 맞는듯..        "
"123",160,"살면서 estp 여러번 좋아해봤는데","         그 뭐랄까 estp 특유의 느낌이 있는데 그게 내 스타일인지 여러번 좋아해봤단 말임(대신 제대로 친해진적은 없음 어려워 뭔가)주로 엣팁(남자) + A(남자) + 나 셋이서 다닐 때가 많았는데항상 A위치인 애가 나는 걍 편하기도 하고 말도 많길래 대화 자주했음근데 꼭 엣팁이 나중에 너 A 좋아하지라고 말함 개빡침아니 나는 너를 좋아한다고요;; A는 걍 편한 친구라서 그런건데 왜이럼 시발         "
"124",161,"다른 유형들 estp 왜캐 좋아하니","정작 estp는 글안쓰는데 다른 유형들이 글쓰네 우리그만 좋아해"
"125",162,"글 갯수 봐라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ따른 mbti","         글 존나 잘올라오는데 ESTP 역시 ㅋㅋㅋㅋㅋㅋㅋㅋ글도 안쓰고 읽지도 않고 존나 마이웨이...         "
"126",163,"나만 entp 별로 안좋아해?","그냥 나대는 찐따 느낌"
"127",164,"Estp-t였다가 estp-a됐어","뭐임ㅁ 더 과해진거si냐?"
"128",165,"아직은 꼰대 많은 대한민국에 사느라 고생많다","엣팁들 화이팅돈벌어먹고 산다고 엣팁성격 다 죽어가네"
"129",166,"그냥 궁금해서 infj가봤는데","제목만 봐도 답답하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ화나고 싶을때 들어가봐"
"130",168,"내가 제일 많이 하는 말","그럴 수 있지인듯친구가 늦잠 잤다 해도 그럴 수 있지~ 살 빼야되는데 많이 먹었다 하도 그럴 수 있지~ 하는것갘아"
"131",169,"estp는 진짜 인싸중에 인싸임...","엣팁 진짜 부러워 글만봐도 인싸이고 인생을 재밌게 사는게 느껴진다  "
"132",171,"우왁 시발","발톱에 핸드폰 떨어졌다..ㅗ"
"133",172,"나 찬구들 _nf_ 타입이더라","급식때부터 친구였는데 나 얘네랑 어떻게 친하냐 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안 버려진게 신기"
"134",175,"망갤이노;;","디씨에 오카라니 혐돋노ㅋㅋ방구석 처박힌 자칭 estp들 디씨에서 좃목질 할 생각하지말고 바깥 친구들 좀 사귀셈으 냄새"
"135",176,"니네도 이상이나 이상향을 가짐?","ㅇ"
"136",178,"섹시도도 vs 청순귀염","         섹시도도(쎈 느낌) vs 청순귀염(말랑말랑한 느낌)        "
"137",179,"나 심각한 엣팁이냐??","ㅈㄱㄴ"
"138",180,"16퍼스널 한글/영어 비교",""
"139",181,"반박할수없는 엣팁남 주제가","https://www.youtube.com/watch?v=AO43p2Wqc08"
"140",182,"너네들 호감없는 남사친 여사친이랑 매일 카톡하기 가능?","         불가능하다고 해 어서        "
"141",183,"내 분신들아 맞으면 공감해봐","책읽는거 존나싫어하고 안읽어서 글잘못씀 마지막으로 본책이 6년전임 생각하기 싫어하고 귀찮아하지만 내가 필요할땐 머리굴림.그리고 난 헬창 근데 헬스빼고 꾸준히 했던게 롤 밖에없음 그래더 운동은 좋아해서 테니스, 수영, 축구, 농구, 맨몸운동 등등 할수있는건 일단해봄. 하다가 다 일찍 그만두긴함. 옷입는거 좋아해서 이것저것 내맘대로 내스타일대로 입는데 사람들이 칭찬함 잘입는다고. 자존감 자신감 언제나 만빵이라 뭐든 두려움이없음 해보고 안되면 접지뭐 이런생각 노는거 존나좋아함 매일매일 밖에나가야댐 나는 코로나땜에 좆같음지금. 사람들이 얘기하면서 공감을 바랄때 힘듬 공감이안돼서 다만 해결책 제시는 쌉가능.적응존나잘함 지금 캐나다온지 일년짼데 영어 하나도모르던 내가 프리토킹 누구랑도 쌉가능 공부최소한만하고 그냥맨날 애들한태 말걸어서 늘음. 내인생의 모토가 현재 지금이있어야 미래도있다임 문신도함. 과거는 생각도안함 그거해서뭐함 바뀔거없는데.존나솔직함 안솔직해도될때도 솔직함 거짓말하는거 싫음. 거짓말은 거짓말을 불러온다는걸 경험으로 알기때문에. "
"142",187,"정식검사로 받은사람","나 특강 들어야해서 암거나 골랐는데 mbti특강여서돈주고 하는 정식검사로 estp나옴그때 처음 mbti존재를 알았다가 (mbti초기시절) 요즘 관심가서 찾아보는데 estp는 ㄹㅇ 사회생활 즐기는 성격인듯그래서인지 타유형한테 estp라하면 관심 많이 갖더라...남이 날 싫어하든 말든 피해만 안끼치면 상관안쓰고(잊기도 힘들정도의 피해끼치면 그 배로 돌려줌..  인생 모토가 1. 미룰수 있을만큼 미루자 2. 내 눈에 눈물내면 피눈물로 갚아주자임 두번째는 어디가서 대놓고 말 못하지만)노는거 좋아하고..난 노는것도 좋아하는데 혼자 있는것도 좋아하긴함 원체 외로움을 안타는 성격. 또 막상 나가 노는것도 좋아함난 내성격이 좋음인간관계에 무관심하고 내 성격을 좋아해주는 친구들이 많아서다만...  estj가 되고 싶다는 생각좀 했음...끈기만 있었으면 인생이 달라졌을듯"
"143",188,"야 엣팁들아 너네 동족 심리좀","글 좀 기니까 바쁜 사람은 뒤로 가렴난 ENFP~ENTP걔는 ESTP 나보다 오빠임알고지낸지 한 반년 됐고 맨날 붙어다니다가 요즘은 걍 매일 카톡하는 정도인데이상하게 뭔가 얘가 나 길들이기 하나 싶은 기분이 듦날 꼬붕처럼 생각하나?싶음내가 얘 하도 쫓아댕겨서 주변에서 똥강아지냐고 할 정도엿거든심지어 담배 피울때도 나도 갈래!!이러면서 따라가고 집에도 몇번 데려다줄 정도ㅋㅋㅋ하 이런 짓 하지말걸암튼내가 너무 쫓아다녓는지 자신감이 하늘을 찔러서넌 날 제일 좋아하고 나랑 제일 같이 있고 싶어해이러질 않나내가 예전에 얘보고 내가 인생에서 젤 잘해준 사람이 너다 이램ㅅ는데(이것도 완전 말실수했음 괜히했다 이런 말ㅡㅡ)너 인생에서 제일 잘해준 사람 그거 내가 계속 하면 안되냐 이런 적도 잇음 ㅋㅋㅋㅋ지는 존나 싸가지업ㅅ으면서ㅠㅠㅋㅋㅋ또 언제는 투닥투닥하다가 내가 그럼 맨날 니 뒤꽁무니만 졸졸 쫓아다녀야되냐??이랫더니바로 어 넌 그러야돼 이러는거임 ㅁㅊ글고 편해지니까 말투가 너무 싸가지없길래 따졌더니넌 나한테 좀 익숙해지고 흡수돼야 한대미친놈아냐 진짜맨날 입버릇처럼 너 진짜 사람 귀찮게 한다~ 징징댄다~ 이러길래내가 진짜 각잡고 내가 그렇게 귀찮게 했냐 그랬으면 미안하다고 햇더니사실은 귀찮은적 한번도 없대참나 그럼 내가 지 좋다고 따라다니는거 즐기면서 나 놀렸다는 거밖에 더 됨?얘 뭐임진짜날 좀 지 아래로 보고 꼬붕처럼 보는 건 맞는거같지??"
"144",192,"엣팁의 연애","썰 풀어줘 무슨 데이트하고 만나고카톡도 싫어하는 엣팁들은어떻게 연애하는지"
"145",193,"나 애니어","8 3 인데 비슷한사람?"
"146",195,"너넨 모태 엣팁이냐?","난 한 4년 전까지 엔픞이었음 다행히 엔픞의 장점만 취한 엔픞이었다 근데 머가리 꽃밭이긴 했음 "
"147",196,"엣팁들아 너네는 N성향이랑 어때? 잘맞아?","T던 F던 떠나서 너넨 N성향 애들이랑 어때?  "
"148",197,"뭐냐 이건","ㅇㅇ"
"149",198,"엣팁이랑 엔팁이 진짜 웃긴 조합임","         ENTP가 병신짓 하고있으면 ESTP는 그걸 또 재밌다고 같이 따라함근데 남들이 보기에는 개 노답 듀오임 ㄹㅇ        "
"150",199,"ESTP행성 탐사 보고서","​※ ESTP행성 탐사​결과 [가장 인싸같은 분위기를 지니고 있음.] [하나뿐인 인생을 즐기자는 욜로족 다수 분포.] [자신이 제일 최고고 우선임.] [깊게 생각하지 않음. 그래서 INTP 주민들을 이해하지 못하는 편.] [따라서 스트레스를 받을 일이 딱히 없음.] "
"151",200,"Enfp이랑 궁합 어때"," 본인은 enfpEnfp갤에도 썼는데Estp이랑 관계 헬인거 같다Estp나 estj애들이랑 지내기 너무 힘들다특히 estp얘네는 ㅈㄴ 놀리고 갈구는데 가끔 진심인지 모르겠네난 친해지면 자연스레 장난치고 드립치고 노는데(약간 가볍게)얘는 다같이 있을때  뭐 거의 얘가 대화를 끌고가고.. ㅈㄴ 웃기긴 한데 그 엔팁 특유의 화법이랑 분위기가 너무 빡세서 적극적으로 못 나서고 듣고 웃기만혀친해지기 힘들고 같이있으면 일방적으로 내가 눈치보는 느낌?? 되게 시원시원하고 쿨하긴 한데 다른애 뒷담도 엄청 쎄게 까고 전체적을 뭔가 무섭다이놈 앞에서는 말을 잘 못하겠고 이놈도 눈치 까고 다른애랑은 소통 잘 하면서 드립치는데 나랑만 있을때 묘하게 불편한 기류 풍기는데 왜케 힘드냐나보다 더 외향+무서운 타입이랑 만나면 기가 죽어ㅠㅠ"
"152",201,"리젠 실화냐","가슴이 웅장해진다 ㄹㅇ "
"153",202,"나 ESTP 전남친 ENTP였는데","둘의 다른 점 갑자기 떠올랐음새로운 게임을 같이 시작하면,나는 걍 게임 들어가서 바로 몇판 해보는데 걔는 항상 나무위키에서 게임용어들이나 룰, 공략법들 싸그리 긁어와서 나한테 주저리주저리 설명함 mbti 몰랐을땐 쟨 귀찮게 저런걸 조사하나 이해가 안갔는데ㅋㅋ"
"154",203,"느그들 제일 길게한 연애좀 들어보자","난 100일 넘겨 본 적도 없다 ㅋㅋㅋㅋㅋㅋㅋ그 전에 연락문제로 다 떨어져 나가더라"
"155",206,"느그들 연애할때 기념일 생일 챙기냐?","난 썸탈때 그런거 안챙긴다고 말뚝박고 시작함 선물 뭐 살지 고민하는거 스트레스 귀찮음 서로 퉁치면 얼마나 좋아~"
"156",207,"근데 ESTP가 원래 눈팅 많이하는듯ㅋㅋㅋ","MBTI 관련갤중 리젠 제일 낮은 것 같음.. "
"157",210,"ESTP는 이런데 글 안씀","구구절절 난 이렇고 이럴때 이러고~ 절대안씀 머리로 생각은 함 근데 안씀 댓도안담 "
"158",211,"너네도 오글거리는거 싫어하지","진짜 띵작이면 좋아하는데만화나 웹툰같은거 오글거리는거 보면 못참고 바로끔개인적으로 estp에서 오타쿠는 절대 나올 수 없다고 생각한다맞냐?"
"159",212,"너네 enfj랑 잘맞아? ","enfj는 어때?  "
"160",213,"난 내가 엣팁인게 좋아","안그래? 다른 유형은 되고싶지가 않고 엣팁이 좋아"
"161",214,"나 진짜 ㅈㄴ 궁금한데 알려줘","오늘 첨 mbti 해보고 estp 나왔다니까 친구가 sns 잘 안하고 연락 귀찮아 하고 집에만 있는 거 좋아해서 estp 아니래 얘 말 맞음?"
"162",215,"엣팁들 네개중에 바꾸고 싶은거 있어?","1.E2.S3.T4.P"
"163",216,"여러분 여기 들리지 마시고 심테갤로 오세요","https://gall.dcinside.com/pstest 부탁임 "
"164",217,"공감능력 맛탱이간거 인정하냐 니들도","나는 그런것같음 항상 해결책부터 찾는편 "
"165",219,"본인 인티제인데 질문좀 받아라","나들은 성실하고 부지런한 정도에 비례해서 먹고사는게 이상적인 사회라고 생각하냐? 노력 안하고 펑펑 놀아도 잘 먹고사는게 이상적 사회라 생각하냐? 인티제로서 여태껏 대부분 사람들이 당연히 전자를 생각할 줄 알았는데 내 주위 엣팁 친구들이 후자를 고르길래 좀 놀라서 들어와봤다"
"166",220,"엣팁 니네 롤 잘하냐?","         뭐 할게 존나많아 난 잘 못함        "
"167",221,"나도 엣팁 남자 짝사랑하는 엔프핀데","딱 봐도 별로 인간성 좋은 애 아니고더 가까워지면 내가 상처받을 거 뻔히 알겠는데 그만 좋아하질 못하겟어ㅠ...타인의 사정에 정말 무관심하고 기본 성격이 좀 차가운 앤데그러면서 짓궂고 장난기잇는게 너무 매력적이야글고 딴사람은 어찌되든 상관없는데 너는 내 소중한 친구니까 특별하게 취급할거야 이런 걸 늘 보여줘서 정신을 못차리겟음근데 솔직히 싸가지는 없어..ㅋㅋㅋㅋㅋ휴문제는 날 여자로 안보는거같아서 그냥 지금에 만족하려구.."
"168",222,"여기 실제로 장안철 밭이냐?","ㅈㄴ 무섭다 ㄷㄷ"
"169",223,"엣팁녀인데 ","짝사랑 한번도 안해봄 고백 받기만함 호감있어도 절대 티안내다가 상대가 엄청 티내면 그제서야 마음의 문을 열어내특이야 엣팁특이야 엣팁녀특이야"
"170",224,"내가 엣팁인걸 알고 인생이 달라졌다","길지만 조금만 참고 읽어주라. Mbti가 그렇게들 유행이라길래 한 번 해봤다 인프피가 나오더라 읽어보니 암만봐도 나 자신이 아닌것 같아서 다시 한번 시도해봤다 인티제더라 “용의주도한 전략가” 이름 하나로는 만족스러웠고 나름 괜찮은 수익이였다 품격있기도 하고 근데 아싸라는 부분이 잘 이해가 안 갔다그래서 평소에 내가 가장 나와 비슷하다고 여겨진 엣팁의 성격목록을 50분 정도 외워서 다시 한 번 해보니 엣팁 맞더라 옛 말엔 그런 말이 있지 않냐? 위치가 사람을 만든다고 4면 동안 안 보고 지낸 엄마 아빠한테 “저 M.B.T.I 엣팁 합격했습니다”라고 엣팁 특유의 말투로 당당히 말하니 살면서 한 번도 날 인정한적 없는 아빠가 “드디어 니가 진짜 남자가 됬구나”라고 인정해주시더라..그 때 엄마 아빠 다 오열하시고 나도 벅찬 마음에 바보같이 질질 짰다...그리고 그 후 3일 후에 편의점 여알바생한테도 10초 동안 눈을 맞추는데 성공했고 피씨방에서 무심히 엣팁 화면을 올리니 왠 고딩 하나가 “와 형 진짜 엣팁이에요? 퐈하롸핳ㄱㅋ” 이러고 여알바생 2명이 와서 커피잔 뒷면에 번호를 적고 가더라 지금 내가 이 엣팁 갤에 너희와 함께 속한다는 사실만으로 울컥하다 사나이들아~이 거친 세상 한 번 사는 인생 엣팁처럼! 사랑한다 엣붕이들아~"
"171",225,"니네도 이러냐","Estp인데인간관계 선긋기 존나 명확하고 충동적이고 끈기없고갑자기 뭐 하자거나 막 재밌는 일이 즉흥적으로일어날것 같으면 존나 흥분되고 너무 재밌을것같고아닌거면 아닌거고 누가 선넘으면 아예 걍 나가리 시켜버리고이건 맞다 이건 아니다 확실히 정해져있어서내가 잘못한거는 칼같이 사과하고 근데 논리적으로 이게 맞는데 자꾸 아니라하면 침튀겨가면서까지 존나 말싸움함뒤끝없고 넓고 얕게 친해서 안면익은 사람 두루두루있고근데 내가 생각해도 난 인싸같고 난 내성격이 좋다고 생각함귀찮게 깊이 생각하는거 싫고 근데 배려심이나 은근센스 눈치는 또 있으면서 남 웃기는거 좋아하고남 성대모사 따라하면서 뭔가 괴롭히는거 재밌고생각많고 답답하고 말안하고 연락 바로바로 안 되면존나 답답해서 대가리 후리고싶어지고내가 안궁금하면 먼저 연락안하고 돈없어서 약속그만잡아야지 맨날 생각하는데 이미 약속하나 더 잡고있고방 안에 처박혀있으니 심심해뒤질거같아서뭐라도 하려하는데 막상 시작하면 좀 하다 말고 반복 "
"172",227,"엣팁들은 mbti별로 관심 없냐??","난 잇엣팁인데 관심 ㅈㄴ 많음 ㅋㅋㅋ"
"173",228,"estp 나와서 해석당하려고 검색하다 여기까지 옴","         근데 a랑 t는 뭐야 ㅅㅂestp 네글자가 끝이 아니었단말임? 존나 복잡하네        "
"174",229,"뒤에 a t","엣팁은 확실히 뒤에 붙는 게 중요한 거 같음전에 글에 올라온 거 봤는데 ㄹㅇ 동의함여기서 엣팁 특징이라 하는 것들 대부분 공감 가는데 몇 개 찐 공감 안 가는 이유는 뒤에가 t라서인 듯 물론 이게 정식 그건 아닌데 그래도 보편적으로 이게 알려져 있으니 얘기하면 ㄹㅇ 엣팁은 뒤에 붙는 게 중요한 듯나도 남 신경 덜 쓰고 싶음"
